post_id,campaign_id,cta_type,cta_link,landing_page,lead_id,lead_source,lead_created_at
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,APP-05578,app,2026-10-14 17:19:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,FRM-00819,form,2026-10-23 10:45:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,FRM-00823,form,2026-10-21 21:34:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,HL-00817,hotline,2026-10-19 09:50:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,QR-00821,qr_event,2026-10-12 14:47:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,SIB-00813,social_inbox,2026-10-20 08:31:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,SIB-00822,social_inbox,2026-10-13 20:19:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,WEB-00812,website,2026-10-26 20:46:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,WEB-00814,website,2026-10-12 15:21:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,WEB-00818,website,2026-10-25 10:26:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,WEB-00820,website,2026-10-26 11:22:00
P-Q4-02,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-02,/lp/cmp-2026-q4,WEB-00824,website,2026-10-12 10:18:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,APP-00834,app,2026-10-18 15:00:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,FRM-00827,form,2026-10-24 14:56:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,FRM-00830,form,2026-10-26 20:19:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,FRM-00835,form,2026-10-23 16:42:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,FRM-00836,form,2026-10-18 08:26:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,HL-00831,hotline,2026-10-17 11:22:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,HL-00833,hotline,2026-10-20 21:08:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,SIB-00825,social_inbox,2026-10-20 10:02:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,SIB-00829,social_inbox,2026-10-28 10:13:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,WEB-00826,website,2026-10-21 22:27:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,WEB-00828,website,2026-10-30 08:23:00
P-Q4-03,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-03,/lp/cmp-2026-q4,WEB-00832,website,2026-10-21 22:23:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,APP-00839,app,2026-11-02 13:16:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,FRM-00838,form,2026-11-04 11:43:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,FRM-00840,form,2026-10-28 09:55:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,FRM-00845,form,2026-11-06 14:37:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,HL-00844,hotline,2026-10-25 17:15:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,QR-00847,qr_event,2026-11-03 20:29:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,SIB-00841,social_inbox,2026-11-02 09:28:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,WEB-00837,website,2026-11-13 10:41:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,WEB-00842,website,2026-11-03 08:06:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,WEB-00843,website,2026-11-08 18:10:00
P-Q4-04,CMP-2026-Q4,link_click,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-04,/lp/cmp-2026-q4,WEB-00846,website,2026-11-07 20:13:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,APP-00855,app,2026-10-30 09:45:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,APP-00860,app,2026-11-17 14:57:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,APP-00880,app,2026-11-04 10:42:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00848,form,2026-11-05 08:27:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00850,form,2026-10-31 21:52:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00856,form,2026-11-14 15:05:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00857,form,2026-10-31 21:28:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00861,form,2026-11-11 09:10:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00864,form,2026-10-30 13:08:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00865,form,2026-11-10 22:03:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00867,form,2026-11-04 12:55:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00868,form,2026-11-04 14:34:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00869,form,2026-10-31 15:43:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00876,form,2026-11-16 19:11:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00878,form,2026-10-28 13:52:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00879,form,2026-10-30 17:26:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00881,form,2026-11-15 14:11:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00882,form,2026-11-18 12:10:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,FRM-00883,form,2026-11-02 19:56:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,HL-00874,hotline,2026-11-16 08:07:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,HL-00877,hotline,2026-11-06 11:42:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,HL-05534,hotline,2026-11-11 18:10:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,QR-00859,qr_event,2026-11-14 10:46:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,QR-00870,qr_event,2026-11-06 15:37:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,QR-00871,qr_event,2026-10-29 21:54:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,QR-00872,qr_event,2026-11-16 18:10:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,SIB-00849,social_inbox,2026-11-04 17:40:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,SIB-00851,social_inbox,2026-11-12 22:54:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,SIB-00852,social_inbox,2026-11-16 15:54:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,SIB-00854,social_inbox,2026-11-12 20:25:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,WEB-00853,website,2026-11-12 11:16:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,WEB-00858,website,2026-11-14 13:11:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,WEB-00862,website,2026-10-29 14:13:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,WEB-00863,website,2026-11-12 09:49:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,WEB-00866,website,2026-10-31 10:47:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,WEB-00873,website,2026-11-02 22:47:00
P-Q4-05,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-05,/lp/cmp-2026-q4,WEB-00875,website,2026-11-09 21:03:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00886,form,2026-11-12 19:41:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00887,form,2026-11-18 11:59:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00889,form,2026-11-06 07:29:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00890,form,2026-11-17 12:58:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00891,form,2026-11-11 15:52:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00892,form,2026-11-20 14:28:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00893,form,2026-11-11 11:34:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00896,form,2026-11-11 22:14:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00898,form,2026-11-17 10:34:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,FRM-00901,form,2026-11-18 07:01:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,QR-00900,qr_event,2026-11-11 07:50:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,SIB-00884,social_inbox,2026-11-15 14:39:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,SIB-00894,social_inbox,2026-11-07 10:56:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,SIB-00897,social_inbox,2026-11-08 16:11:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,SIB-05608,social_inbox,2026-11-12 02:50:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,WEB-00885,website,2026-11-18 21:45:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,WEB-00888,website,2026-11-08 09:01:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,WEB-00895,website,2026-11-13 09:21:00
P-Q4-06,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-06,/lp/cmp-2026-q4,WEB-00899,website,2026-11-07 12:27:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,APP-00902,app,2026-11-15 18:27:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,APP-00912,app,2026-11-15 16:20:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00903,form,2026-11-19 13:21:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00904,form,2026-11-14 12:28:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00907,form,2026-11-23 12:27:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00913,form,2026-11-15 11:22:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00915,form,2026-11-15 18:27:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00918,form,2026-11-21 09:38:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00919,form,2026-11-14 11:57:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,FRM-00921,form,2026-11-21 22:02:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,HL-00905,hotline,2026-11-14 09:04:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,HL-00914,hotline,2026-11-06 17:48:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,QR-00910,qr_event,2026-11-18 07:55:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,QR-00911,qr_event,2026-11-19 14:48:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,WEB-00906,website,2026-11-14 16:55:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,WEB-00908,website,2026-11-11 13:59:00
P-Q4-07,CMP-2026-Q4,register,https://kpimbank.example/lp/cmp-2026-q4?utm_source=facebook&utm_medium=social&utm_campaign=cmp-2026-q4&utm_content=P-Q4-07,/lp/cmp-2026-q4,WEB-00909,website,2026-11-19 11:07:00
